Unnamed: 0,text,label
214,chất_lượng sản_phẩm tốt đóng_gói đẹp kĩ phục_vụ nhiệt_tình thời_gian giao hàng nhanh đợt lỗi nhỏ giao hàng thiếu mong xảy,"[1, 0, 0, 1, 1, 0, 0]"
215,đặt_hàng chiều_qua sáng nay nhận đc ủng_hộ tiếp chất_lượng đảm_bảo nha,"[1, 0, 0, 0, 0, 0, 0]"
216,giao hàng nhanh đóng_gói cẩn_thận ok,"[1, 0, 0, 0, 0, 0, 0]"
217,sản_phẩm tốt thời_gian giao hàng nhanh đóng_gói cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
218,sữa chính_hãng mua đặc_biệt hay flash sale,"[0, 1, 1, 0, 0, 0, 0]"
219,hướng_dẫn h chơi đồ leona mùa 11 guide sp hỗ_trợ bảng ngọc bổ_trợ leona trang_bị đánh mạnh nhất top build full tank siêu trâu cao_thủ pro thứ_tự tăng bộ kỹ_năng cộng phép bổ_trợ,"[0, 0, 0, 0, 0, 0, 0]"
220,ok thank s mnxjdjdjejdjdjffdkoaosjdjdjdkdkdkowoqoaoaqkoqoooooopqksjsjsjsksoswoosksjsjdjdệdjdjdjfocodjjdjdosoajsnd,"[0, 0, 0, 1, 0, 0, 0]"
221,giao hàng nhanh chiều hôm_qua đặt sáng hôm nhận đc hàng,"[1, 0, 0, 0, 0, 0, 0]"
222,túi zíp khoá lỗi ấn ktra kĩ trc giao kh giao hàng nhanh,"[1, 0, 0, 0, 1, 0, 0]"
223,nhận hàng clip mang tính_chất nhận xu,"[0, 0, 0, 0, 0, 0, 1]"
224,giao hàng nhanh giao hàng nhanh giao hàng nhanh giao hàng nhanh giao hàng nhanh giao hàng nhanh giao hàng nhanh giao hàng nhanh giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
225,nhận hàng cảm_ơn nhé nhanh đầy_đủ,"[1, 0, 0, 0, 0, 0, 0]"
226,hình_ảnh mang tính_chất nhận xu,"[0, 0, 0, 0, 0, 0, 0]"
227,nhận hàng siêu nhanh đính kèm quà xinh yêu thanks,"[1, 0, 0, 0, 1, 0, 0]"
228,free ship extral tuyệt_vời luôn hàng ngon giao vận_chuyển lâu,"[1, 0, 0, 1, 0, 0, 0]"
229,sữa date xa sữa thơm đúng ý,"[0, 0, 0, 1, 0, 1, 0]"
230,giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
231,giao hàng siêu nhanh sản_phẩm bọc kĩ_càng móp méo,"[1, 0, 0, 0, 0, 0, 0]"
232,check mã_vạch ok uống biến ngon,"[0, 0, 1, 0, 0, 0, 0]"
233,giao hàng nhanh ủng_hộ đóng_gói sản_phẩm kỹ cẩn_thận,"[1, 0, 0, 0, 0, 0, 0]"
234,ship nhanh hàng chuẩn giá tốt ship nhanh hàng chuẩn giá tốt,"[1, 1, 1, 0, 0, 0, 0]"
235,giá rẻ ngoài cửa_hàng chất_lượng dùng biết phản_hồi ncl o nhé nhưng_ hình bảo tặng èm quà nhận hàng quà đâu nhỉ,"[0, 1, 0, 0, 1, 0, 0]"
236,mua ở hác bé thích uống pha 140ml hết sạch nay mua về uống mấy bữa bé uống đc tầm nửa biết hàng giả,"[0, 0, 0, 1, 0, 0, 0]"
237,sản_phẩm ok check mã trả_lời tin nhắn khách nhanh thân_thiện hỗ_trợ tốt khách cảm_ơn mua tiếp,"[0, 0, 1, 0, 1, 0, 0]"
238,nan nga nắp u xanh nhỉ mọi mua nắp nâu,"[0, 0, 1, 0, 0, 0, 0]"
239,sp tốt mua,"[0, 0, 0, 1, 0, 0, 0]"
240,giao hàng siêu nhanh đóng_gói cực cẩn_thận mua ưng về sản_phẩm,"[1, 0, 0, 1, 0, 0, 0]"
241,giao đủ hàng nhanh sản_phẩm ok tiếp_tục ủng_hộ,"[1, 0, 0, 1, 0, 0, 0]"
242,cảm_ơn giai hang nhanh méo hàng chuẩn ủng_hộ tiếp,"[1, 0, 1, 0, 0, 0, 0]"
243,đóng hàng chuyên_nghiệp giao hàng nhanh cảm_ơn,"[1, 0, 0, 0, 0, 0, 0]"
244,đóng_gói sp chắc_chắn giao hàng nhanh giá tốt,"[1, 1, 0, 0, 0, 0, 0]"
245,nhận đc hàng bé thử biết hợp_tác bé htac ủng_hộ,"[0, 0, 0, 0, 0, 0, 1]"
246,ok bncnmxmđnnd ggghhhjkkkkb bnmmbbnnn bnnmmmmmmnbbbnnjnnnn,"[0, 0, 0, 1, 0, 0, 0]"
247,giao hàng nhanh hàng chuẩn chất_lượng tốt giá rẻ mua nhé ạ,"[1, 1, 1, 1, 0, 0, 0]"
248,giao hàng nhanh phục_vụ tốt mua bên lần_lần hài_lòng,"[1, 0, 0, 0, 1, 0, 0]"
249,giao hàng siêu nhanh dùng xong đánh_giá tiếp nhé đóng_gói cẩn_thận,"[1, 0, 0, 0, 0, 0, 0]"
250,mua hàng đầu_hàng chuan ủng_hộ dài hi_vọng luôn lấy uy_tín chất_lượng hàng_đầu sữa con,"[1, 0, 1, 0, 0, 0, 0]"
251,đặt giao hàng nhanh đóng_gói cẩn thân ️ ️ ️ ️ ️ ️,"[1, 0, 0, 0, 0, 0, 0]"
252,mặc toàn trào chắc hàng chuẩn rôi,"[0, 0, 1, 1, 0, 0, 0]"
253,ủng_hộ 5 chúc ngày_càng phát_triển sữa pediasure hương vani 850g date mới nhất 2021 phân_loại hàng 850g,"[0, 0, 0, 0, 0, 0, 0]"
254,nhận đúng hàng giao đúng thời_điểm đóng_gói kĩ bóp_méo,"[1, 0, 0, 0, 0, 0, 0]"
255,chất_lượng sản_phẩm tốt đóng_gói cẩn_thận giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
256,sản_phẩm chất_lượng làm_việc hiệu_quả thời_gian giao hàng nhanh mua,"[1, 0, 0, 1, 1, 0, 0]"
257,bé thích ăn loại thơm ngon giá hợp_lý,"[0, 1, 0, 1, 0, 0, 0]"
258,hộp đóng chắc_chắn móp méo date dài dùng thử ok ủng_hộ,"[1, 0, 0, 0, 0, 1, 0]"
259,mua nói_chung đánh_giá năm tư_vấn nhiệt_tình lắm,"[0, 0, 0, 0, 1, 0, 0]"
260,đầu mua ở mua 3 hộp móp hộp nhiệt_tình 5,"[1, 0, 0, 0, 1, 0, 0]"
261,bỉm mỏng mềm giá hợp_lý mua bdndnnxnxnnxnxnxnxncmncnxnxn,"[0, 1, 0, 1, 0, 0, 0]"
262,giao hàng siêu nhanh chất_lượng đảm_bảo đóng_gói sp hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
263,sữa thơm lắm y hàng mua ở mẹ bé nói_chung hàng nhập_khẩu ok mẹ ạ,"[0, 0, 0, 1, 0, 0, 0]"
264,giao hàng nhanh đóng_gói hàng chắc_chắn hộp sữa móp dán băng keo date hình_như mua giao date xa,"[1, 0, 0, 0, 1, 0, 0]"
265,sữa chuẩn cảm_ơn sdffggffghjnjnvvbbnkkjjjgc,"[0, 0, 1, 0, 0, 0, 0]"
266,đóng_gói sp đẹp lon móp méo tí thời_gian giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
267,hộp sữa méo tí đít hộp giao hàng nhanh giá rẻ cửa_hàng mẹ bé,"[1, 1, 0, 0, 0, 0, 0]"
268,tv 3 hôm bé quen chuyển luôn sáng sữa ủng_hộ,"[0, 0, 0, 0, 0, 0, 1]"
269,mua sữa giá rẻ trông giống sữa chính_hãng vọng hàng chất_lượng,"[0, 1, 1, 0, 0, 0, 0]"
270,giao hàng nhanh đóng_gói cẩn_thận móp méo mua hàng hài_lòng ủng_hộ lâu_dài,"[1, 0, 0, 0, 0, 0, 0]"
271,giao hàng nhanh đóng_gói cẩn_thận hi_vọng sữa chính_hãng ủng_hộ,"[1, 0, 0, 0, 0, 0, 0]"
272,nhận đc hàng sử_dụng sử_dụng đánh_giá saub,"[0, 0, 0, 0, 0, 0, 1]"
273,giao hàng nhanh sữa chec mã_vạch giao nowship sữa trong túi đơn hay bọc gói,"[1, 0, 1, 0, 0, 0, 0]"
274,ok dhedxbgnrwvbkjfwwvbjjywdbxagdvhuureehi7632ccnbxz vfwsvt32cvcvb feqvfwrh,"[0, 0, 0, 1, 0, 0, 0]"
275,giao hàng nhanh_chóng sản_phẩm đóng_gói đẹp cẩn_thận cám_ơn,"[1, 0, 0, 0, 0, 0, 0]"
276,sản_phẩm tốt giá rẻ giao hàng nhanh mọi người mua nhé,"[1, 1, 0, 1, 0, 0, 0]"
277,hàng nhận rùi nhé pediasure mua lắm rùi giao hàng nhanh nhưg a shipper khó_chịu ghê_hà,"[1, 0, 0, 0, 1, 0, 0]"
278,sữa nga pediasure ngon cực mẹ nhé sản_phẩm tốt date xa con uống ngon thích hết mua tks,"[0, 0, 0, 1, 0, 1, 0]"
279,đừng ai hỏi em em lạnh_lùng như_thế đừng ai hỏi em em mãi chẳng chịu si_mê một người hay em lí_do chẳng_thể nói đừng ai hỏi em em một_mình như_thế liệu buồn hay cô_đơn người bạn thân em chọn em nay về em khóc thật,"[0, 0, 0, 0, 0, 0, 0]"
280,giao nhanh date xa,"[1, 0, 0, 0, 0, 1, 0]"
281,biết mua thứ bao_nhiêu vậy_mà chẳng đc tặng j,"[0, 0, 0, 0, 0, 0, 1]"
282,giao hàng nhanh chec mã sp mỗi_tội hộp sữa muôi múc hay lộn xuống đáy,"[1, 0, 1, 0, 0, 0, 0]"
283,giao hàng nhanh sản phẫm chất_lượng mua 6hop về móp 3,"[1, 0, 0, 1, 0, 0, 0]"
284,mua hop thu 4 5 r vân đong gói ok giao hàng chang bì có_điều co luc tôn ship tiếc lấm,"[1, 0, 0, 0, 0, 0, 0]"
285,k2nenoqkq rnsiw ẹwiqokq rjqjqnf wjkwknd jqjwkwjdjenwnqkw,"[0, 0, 0, 0, 0, 0, 0]"
286,mua yên_tâm về chất_lượng sp đóng_gói đảm_bảo bán hàng uy_tín chất_lượng mng lo săn sale thôi mọi thứ lo,"[1, 0, 1, 1, 0, 0, 0]"
287,giao đầy_đủ chăm_sóc kh tốt gói hàng cẩn_thận chu_đáo ủng_hộ dài ạ hi_vọng nhập liên_tục lô date xa hơn_nữa giá rẻ thank,"[1, 1, 0, 0, 1, 0, 0]"
288,chất_lượng sản_phẩm biết thế_nào giao hàng nhanh đóng_gói sản_phẩm chắc_chắn,"[1, 0, 0, 0, 0, 0, 0]"
289,hàng đủ tem giá hợp_lý con dùng thử hợp tiếp_tục ủng_hộ,"[0, 1, 1, 0, 0, 0, 0]"
290,giao hàng nhanh gói cẩn_thận bé hợp_tác mua bé uống bé kg,"[1, 0, 0, 0, 0, 0, 0]"
291,giao hàng nhanh_chóng date xa có_điều gói hàng cẩn_thận lắm,"[1, 0, 0, 0, 0, 1, 0]"
292,_thể dung_hoà muốn dung_hoà khác nhau cố_gắng tôi nghĩ mọi mối quan_hệ dung_hoà,"[0, 0, 0, 0, 0, 0, 0]"
293,giao hàng nhanh sp date xa_giá mềm khác chất_lượng sữa tốt bé 10 tuổi biếng ăn,"[1, 1, 0, 1, 0, 1, 0]"
294,gói hàng cẩn_thận sữa thơm ngon béo_tốt đậm_đà khó cưỡng luv,"[1, 0, 0, 1, 0, 0, 0]"
295,đóng_gói sản_phẩm đẹp chắc_chắn thời_gian giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
296,đóng_gói thận giao hàng nhanh_chóng chất_lượng sản_phẩm tốt,"[1, 0, 0, 1, 1, 0, 0]"
297,canh đi sales mua giá hời hàng ổn thực hiểu rẻ luôn,"[0, 1, 0, 1, 0, 0, 0]"
298,đóng_gói sản_phẩm cực chắc_chắn thời_gian giao hàng nhanh ủng_hộ tới,"[1, 0, 0, 0, 0, 0, 0]"
299,giao hàng nhanh đóng_gói cẩn_thận chất_lượng sử_dụng biết thế_nào,"[1, 0, 0, 0, 0, 0, 0]"
300,nhận hàng chất_lượng tốt đóng_gói sản_phẩm cẩn_thận thời_gian giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
301,vc siêu nhanh grab đúng tiếng đặt_hàng mua hàng hài_lòng date xa thanks tiếp_tục ủng_hộ,"[1, 0, 0, 1, 1, 1, 0]"
302,sữa đến tháng 72021 hết hạn mong chất_lượng vấn_đề giá_như ok,"[0, 1, 0, 0, 0, 1, 0]"
303,đóng_gói cẩn_thận hàng đúng chuẩn ủng_hộ dài_dài,"[1, 0, 1, 0, 0, 0, 0]"
304,loại dùng thích chảy sệ angie 6 ️⃣ 6 ️⃣ 6 ️⃣,"[0, 0, 0, 1, 0, 0, 0]"
305,làm_việc tâm giải_quyết nhanh vướng_mắc khách_hàng,"[0, 0, 0, 0, 1, 0, 0]"
306,mua chả khuyến_mại sad sad đặt giao nhanh hết,"[1, 0, 0, 0, 1, 0, 0]"
307,sữa uống tốt dễ_thương giao hàng nhanh gói hàng kĩ,"[1, 0, 0, 1, 1, 0, 0]"
308,sản_phẩm giá tốt đóng_gói sản_phẩm đẹp chắc_chắn thời_gian giao hàng 3 4 hôm phục_vụ tốt trả_lời nhanh tư_vấn nhiệt_tình,"[1, 0, 0, 1, 1, 0, 0]"
309,sản_phẩm tốt đóng_gói chắc_chắn shipper jt tốt ghtk,"[1, 0, 0, 1, 0, 0, 0]"
310,mua sữa ngon đóng_gói chắc_chắn,"[1, 0, 0, 1, 0, 0, 0]"
311,hình_ảnh video mang tính_chất minh_hoạ mua bich bỉm rôi dùng,"[0, 0, 0, 1, 0, 0, 0]"
312,giao hàng nhanh đóng_gói cẩn_thận nhìu lớp quà tặng đẹp sịn sò chất_lượng sữa ok bé thích uống sữa,"[1, 0, 0, 1, 1, 0, 0]"
313,giá_cả hợp_lý chất_lượng sản_phẩm tốt ủng_hộ tiếp,"[1, 1, 0, 1, 0, 0, 0]"
314,mua hàng ổn giá deal rẻ chỗ khác date rõ_ràng 00 03 hàng tới móp hay bung nắp,"[0, 1, 0, 0, 0, 1, 0]"
315,nhân_viên giao hàng nhiệt_tình nhận hàng nhanh mã hoàn xu rẻ mua ở cửa_hàng,"[1, 1, 0, 0, 1, 0, 0]"
316,mua ưng lắm,"[0, 0, 0, 1, 0, 0, 0]"
317,dóng gói cẩn_thận chắc_chắn dùng chữa rõ chất_lượng,"[1, 0, 0, 0, 0, 0, 0]"
318,mua thứ n ok ok ok,"[0, 0, 0, 1, 0, 0, 0]"
319,sản_phẩm ok giao hàng nhanh áp đc mã giảm_giá đc freeship,"[1, 1, 0, 1, 0, 0, 0]"
320,sản_phẩm ok abdjwnxbajjdhwuxnwjwo2jdhdjsqjwsbshwwkebebsjsjshaja,"[0, 0, 0, 1, 0, 0, 0]"
321,đóng_gói chắc_chắn,"[1, 0, 0, 0, 0, 0, 0]"
322,giao hàng nhanh đóng_gói chắc_chắn cjwa sử_dụng hài_lòng nn,"[1, 0, 0, 0, 0, 0, 0]"
323,sữa vị dễ uống cách pha dễ bọc hàng cẩn thậnnnnnnnn,"[1, 0, 0, 1, 0, 0, 0]"
324,sản_phẩm chất_lượng tuyệt_vời thời_gian giao hàng nhanh_chóng cảm_ơn,"[1, 0, 0, 1, 0, 0, 0]"
325,sữa thơm chất_lượng tốt tiếp_tục mua hàng giao hàng lâu,"[1, 0, 0, 1, 0, 0, 0]"
326,nhạt,"[0, 0, 0, 1, 0, 0, 0]"
327,sản_phẩm tôt,"[0, 0, 0, 1, 0, 0, 0]"
328,mua nh r giá rẻ yên_tâm nsjsjxnxbxjsjshsjdjd,"[0, 1, 0, 0, 0, 0, 0]"
329,gói xốp hộp móp chủ_yếu chất_lượng thôi móp quan_trọng cảm_ơn,"[1, 0, 0, 1, 0, 0, 0]"
330,hàng chuẩn ủng ỉn chế dài_dài,"[0, 0, 1, 0, 0, 0, 0]"
331,sữa nhận date mới nguyên_vẹn sữa bục ngoài lắp đậy hở biết trách_nhiệm hay bên ship hàng,"[1, 0, 0, 0, 0, 0, 0]"
332,đóng_gói sản_phẩm cẩn_thận sữa date xa giao hàng nhanh cảm_ơn,"[1, 0, 0, 1, 0, 1, 0]"
333,nhận hàng nhanh mã qr mua ở kidsplaza mà_lại rẻ ủng_hộ tiếp,"[1, 1, 1, 0, 0, 0, 0]"
334,mua bỉm 𝗬𝗨𝗕𝗘𝗦𝗧 mẹ nhớ chọn quà nhé 𝗠𝗮𝗯𝗼𝗼𝟭𝟮𝟭𝟮 chính_sách hoàn_trả đổi size hợp_lý mẹ gặp bất_cứ vấn_đề hãy liên_hệ tháng 92020 bỉm yubest ra_mắt mẫu mới yubest night bỉm nâng_cấp 30 về khả_năng thấm hút thích_hợp bé tiểu hay,"[0, 0, 0, 0, 0, 0, 0]"
335,bỉm angel dùng mềm_mỏng mua rùi bán giá tốt chuẩn_bị hàng nhanh,"[1, 1, 0, 1, 0, 0, 0]"
336,mua hàng chuẩn,"[0, 0, 0, 1, 0, 0, 0]"
337,sản_phẩm mô_tả thời_gian giao hàng nhanh chất_lượng tốt tks,"[1, 0, 1, 1, 0, 0, 0]"
338,hàng giao nhanh chất_lượng tốt đóng_gói sản_phẩm cẩn_thận chăm_sóc nhiệt_tình hài_lòng,"[1, 0, 0, 1, 1, 0, 0]"
339,ghjjgjkkitfbkkklkkgvbinbvnknftjfyj5 sp ok dong gói kỹ hài_long,"[1, 0, 0, 1, 0, 0, 0]"
340,nhận đc hàng mua shopee mall chắc hàng chính hàng,"[0, 0, 0, 0, 0, 0, 1]"
341,giao hàng nhanh ủng_hộ tiếp đóng_gói cẩn_thận,"[1, 0, 0, 0, 0, 0, 0]"
342,giao hàng nhanh đóng_gói gọn kỹ hàng date 2022 thích,"[1, 0, 0, 0, 0, 1, 0]"
343,giao hàng nhanh_chóng giá_cả hợp_lý mua nhedssssssssss,"[1, 1, 0, 0, 0, 0, 0]"
344,giao hàng nhanh chất_lượng tốt mua lâu_dài snnskkxhvg xnskich,"[1, 0, 0, 1, 0, 0, 0]"
345,giao hàng nhanh một cơn gió đóng hàng đẹp,"[1, 0, 0, 0, 0, 0, 0]"
346,giao hàng nhanh gói hàng cẩn_thận hàng chuẩn ok giá rẻ dịch cho_nên săn voucher mua tích_trữ dần thôi,"[1, 1, 1, 1, 0, 0, 0]"
347,nói_chung giống mua sữa ở ngoài cửa_hàng,"[0, 0, 1, 0, 0, 0, 0]"
348,đóng_gói cẩn_thận giao hàng nhanh chất_lượng tuyệt_vời,"[1, 0, 0, 1, 0, 0, 0]"
349,mua bán giá siêu rẻ gói hàng cẩn_thận giao nhanh date t12,"[1, 1, 0, 0, 0, 1, 0]"
350,hàng chất_lượng date xa đóng_gói ok tiếp_tục ủng_hộ,"[1, 0, 0, 1, 0, 1, 0]"
351,mua lắm đánh_giá nhận xu thôi nha good lắm luôn,"[0, 0, 0, 0, 0, 0, 1]"
352,hàng chuẩn nan nga giá rẻ nhất pe cảm_ơn mang sp tốt chất_lượng đến tay khách_hàng,"[0, 1, 1, 1, 0, 0, 0]"
353,gửi lộn số nhung hỗ_trợ đổi hàng nhug bà ngoại ở nhà p hui thùng đành chịu 5,"[0, 0, 0, 0, 1, 0, 0]"
354,nhận đc hàng cám_ơn nhé gói hàng kỹ đẹp,"[1, 0, 0, 0, 0, 0, 0]"
355,sữa tem mác đầy_đủ đóng_gói kĩ chắc_chắn móp mép giá hợp_lý ưng_ý,"[1, 1, 1, 0, 0, 0, 0]"
356,hàng giao nhanh sữa dùng ok mua nhé mẹ bé nhà dùng ok lắm,"[1, 0, 0, 1, 0, 0, 0]"
357,sản_phẩm nhận đúng mong_muốn đóng_gói cẩn_thận thời_gian giao hàng nhanh,"[1, 0, 1, 0, 0, 0, 0]"
358,ưng cách gói hàng cẩn_thận sữa date xa 3 5 22 hộp méo móp ủng_hộ,"[1, 0, 0, 0, 0, 1, 0]"
359,sản_phẩm dùng tốt chính_hãng phục_vụ tốt đóng hàng nhanh gửi hàng nhanh,"[1, 0, 1, 1, 1, 0, 0]"
360,fb lê_mai ni 0908121332 ghé fb em sắm đồ em bé nha mẹ ơii toàn mẫu đẹp giá hạt rẻ ib em tư_vấn nhennn ️,"[0, 0, 0, 0, 0, 0, 0]"
361,giao hàng nhanh đóng_gói gọn đủ giá hợp_lý chất_lượng tốt hàng chuẩn,"[1, 1, 1, 1, 1, 0, 0]"
362,sữa chuẩn date bé dùng thích,"[0, 0, 0, 0, 0, 1, 0]"
363,chủ tư_vấn nhiệt_tình mua vấn_đề,"[0, 0, 0, 0, 1, 0, 0]"
364,giao hàng nhanh bọc gói cẩn_thận date xa_tít mù tắp giá tốt,"[1, 1, 0, 0, 0, 1, 0]"
365,hàng chuẩn nha bọc cẩn_thận luôn bé nhà uống nhanh lắm,"[1, 0, 1, 1, 1, 0, 0]"
366,nhận hàng 01 hộp có_vẻ phập_phồng lo_sợ,"[1, 0, 0, 0, 0, 0, 1]"
367,ship nhanh ủng_hộ tiếp,"[1, 0, 0, 0, 0, 0, 0]"
368,giao hangg nhamh dủ mua nhieif lang ròi cmt mang tknsj chat nhã xu,"[1, 0, 0, 0, 0, 0, 0]"
369,sữa bé uống thích ăn ngon tăng cân,"[0, 0, 0, 1, 0, 0, 0]"
370,giao đúg sữa hộp y_nguyên móp o,"[1, 0, 1, 0, 0, 0, 0]"
371,mới nhận dùng biết chất_lượng đóng_gói cẩn_thận giao hàng nhanh,"[1, 0, 0, 0, 1, 0, 0]"
372,chat luong san pham tuỷet voi giao hang nhanh bbbbbbbbbbbbb,"[1, 0, 0, 1, 0, 0, 0]"
373,sản_phẩm dùng biết sữa tiện bận đi đâu_đó đóng_gói ưng_ý giá rẻ khác quay ủng_hộ,"[1, 1, 0, 0, 1, 0, 0]"
374,mấy đặt_hàng gói hàng cẩn_thận hộp bọc ĩ hộp bọc móp,"[1, 0, 0, 0, 0, 0, 0]"
375,chất_lượng sản_phẩm tốt tiếp_tục ủng_hộ giao hàng chậm,"[1, 0, 0, 1, 0, 0, 0]"
376,nắp giống mua ngoài ạ,"[0, 0, 0, 0, 0, 0, 1]"
377,nhận san pham sua 3 lốc khuyến mai_đây du giao nhanh goi hàng cẩn_thận 5,"[1, 0, 0, 0, 1, 0, 0]"
378,giao hàng nhanh chất kuong sản_phẩm tốt đóng_gói cẩn_thận giá hơpk lý,"[0, 0, 0, 0, 0, 0, 0]"
379,giai nhanh sữa 9 hãng giá rẻ date xa,"[1, 1, 1, 1, 0, 0, 0]"
380,giao hàng nhanh nhận đc hàng giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
381,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn phục_vụ tốt đáng tiền thời_gian giao hàng nhanh,"[1, 0, 0, 1, 1, 0, 0]"
382,hàng y_như hình chất_lượng ok,"[0, 0, 1, 1, 0, 0, 0]"
383,giá rẻ bé nhà m thích,"[0, 1, 0, 0, 0, 0, 0]"
384,nhìn giống sữa mua ngoài đại_lí sữa tiếc chec mã_vạch tìm đắn_đo pi chính_hãng thật_sự,"[0, 0, 1, 0, 0, 0, 0]"
385,lấy sữa vị chuối ship vị mâm_xôi nhắn phản_hồi con uống vị đổi vị khác thông_báo,"[0, 0, 0, 0, 1, 0, 0]"
386,giao hàng chậm xíu bù mẫu mới date xa ủng_hộ lâu_dài,"[1, 0, 0, 1, 0, 1, 0]"
387,đóng_gói cẩn_thận giao hàng nhanh mua sữa con uống hợp,"[1, 0, 0, 1, 0, 0, 0]"
388,sữa ngon béo ngậy sản_phẩm đúng giá giá rẻ mua mấy ủng_hộ dài,"[0, 1, 0, 1, 0, 0, 0]"
389,sữa tốt bé nhà dùng sữa tuổi đến giờ date sữa xa,"[0, 0, 0, 1, 0, 1, 0]"
390,sữa chuẩn đóng_gói cực cẩn_thận luôn ạ phục_vụ tốt mua nha,"[1, 0, 1, 1, 1, 0, 0]"
391,mua sữa data dài ủng_hộ dài_dài,"[0, 0, 0, 0, 0, 1, 0]"
392,giao hàng nhanh ạ d đóng_gói cẩn_thận luôn date xa yên_tâm sử_dụng,"[1, 0, 0, 0, 0, 1, 0]"
393,bé uống hợp ngủ xuyên đêm thức_giấc sh đóng hàng cẩn_thận,"[1, 0, 0, 0, 0, 0, 0]"
394,đóng_gói sữa tốt nhìn phát thích 5 hi_vọng bé nhà uống hợp sữa ủng_hộ dài_dài,"[1, 0, 0, 0, 1, 0, 1]"
395,san phẩm tot chất_lượng date 2022 giao nhanh se ung ho tiếp,"[1, 0, 0, 1, 0, 1, 0]"
396,date xa bọc hàng cẩn_thận mh dùng thủe bé hi cọng hàng chata lượng đảm_bảo,"[1, 0, 0, 0, 0, 1, 0]"
397,giao hàng nhanh đóng_gói kĩ vỏ hộp giấy mỏng móp hộp hàng oki m check đc mã_vạch,"[1, 0, 1, 1, 1, 0, 0]"
398,mua kb bn r ủng_hộ dài_dài qà tặng khách_hàng mua,"[0, 0, 0, 0, 0, 0, 1]"
399,chất_lượng sản_phẩm tuyệt_vời đóng_gói đẹp ủng_hộ dài_dài ạ,"[1, 0, 0, 1, 0, 0, 0]"
400,goi hàng can than sữa nay dùng rat tot,"[1, 0, 0, 1, 0, 0, 0]"
401,ha mang tc nhận xu jvjvjvuugchcyfyfyvhvhvuvuvuugugugugugg,"[0, 0, 0, 0, 0, 0, 0]"
402,𝘋𝘢̀𝘪 𝘵𝘢𝘺 150 𝘕𝘨𝘢̂𝘯 𝘵𝘢𝘺 140 chuyên sỉ lẻ đồ_bộ ️ 𝘓𝘜𝘖̂𝘕 𝘛𝘜𝘠𝘌̂̉𝘕 𝘚𝘐̉ 5b 3b tính sỉ 𝐓𝐡𝐢̣ 𝐗𝐚̃ 𝐇𝐨̂̀𝐧𝐠 𝐍𝐠𝐮̛̣ đ𝐨̂̀𝐧𝐠 𝐓𝐡𝐚́𝐩,"[0, 0, 0, 0, 0, 0, 0]"
403,mua check mã sp ok nói_chung tin tương,"[0, 0, 1, 0, 0, 0, 0]"
404,thử bé dùng biết hiệu_quả quay đánh_giá,"[0, 0, 0, 0, 0, 0, 1]"
405,đầu mua hàng thực_sự nói ưng luôn giao hàng nhanh gói hàng cẩn_thận bọc xốp chắc_chắn ủng_hộ dài_dài,"[1, 0, 0, 0, 1, 0, 0]"
406,hàng đúng chuẩn ủng_hộ dài_dài giá_cả rẻ thị_trường,"[0, 1, 1, 0, 1, 0, 0]"
407,o h jm g lv ạ dm ó l d hhhhhhhhhhhhhhjjjjjllvbbbnmmmjj,"[0, 0, 0, 0, 0, 0, 0]"
408,giao hàng đủ số_lượng sản_phẩm hình đóng_gói cẩn_thận chất_lượng sử_dụng đánh_giá,"[1, 0, 1, 1, 1, 0, 0]"
409,dung yubest rui doi dc loai hac nua lun vua re vua tot ahhhhh,"[0, 1, 0, 1, 0, 0, 0]"
410,mua,"[0, 0, 0, 0, 0, 0, 1]"
411,h uibbibibibibibiibibibibibbiibivcytcrxzrxfvhjbibibibibuuvccyyvyv,"[0, 0, 0, 0, 0, 0, 0]"
412,ryiivhhbv huihghg hfr33uojbffgvh gghgvvjh ghhhhhhhhhvvghvhhjhgghh vhhhvvvghv,"[0, 0, 0, 0, 0, 0, 0]"
413,đóng_gói cẩn_thận giao đúng đủ hàng giao hàng nhanh,"[1, 0, 0, 0, 1, 0, 0]"
414,chất_lượng sp tốt giao hàng nhanh shiper vui_tính tv nhiệt_tình,"[1, 0, 0, 1, 1, 0, 0]"
415,giao hàng nhanh chất luong sản_phẩm tuyệt_vời ủng_hộ,"[1, 0, 0, 1, 0, 0, 0]"
416,chất_lượng tốt giao hàng nhanh đủ nhiệt_tình dễ_thương ️ ️ ️,"[1, 0, 0, 1, 1, 0, 0]"
