Unnamed: 0,text,label
3153,san pham chat luong se tiep tuc ung ho,"[0, 0, 0, 0, 0, 0, 0]"
3154,to nghĩ rộng_rãi,"[0, 0, 0, 0, 0, 0, 1]"
3155,size l bé 9kí mặc chật nít,"[0, 0, 0, 1, 0, 0, 0]"
3156,nv ship nhiệt_tình thái_độ ok hàng_hoá đóng_gói đẹp sản_phẩm cực_kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
3157,xài bobby ưng đổi pampers xài tới giờ chờ sale mua tã con,"[0, 0, 0, 0, 0, 0, 1]"
3158,hạt nêm vị ngọt tự_nhiên bé _vẻ thích_thú,"[0, 0, 0, 0, 0, 0, 0]"
3159,thiết_ế hác hẳn loại bỉm hác chất_lượng giá_cả ngang merries tăng size hi mua nhé mom trải ngiệm o,"[0, 1, 0, 1, 0, 0, 0]"
3160,tã êm dày con tè nhanh đầy dày nặng,"[0, 0, 0, 1, 0, 0, 0]"
3161,sản_phẩm tốt giao nhanh đống gối cẩn_thận e tiếp_tục ủng_hộ,"[1, 0, 0, 1, 0, 0, 0]"
3162,tã mỏng mặc đc ban_ngày bé tè đầy thay luôn xài hao thôi mỏng đc mông bé ẩm_ướt khó_chịu thấm hút tạm đc tốt bằng goon hay merries,"[0, 0, 0, 1, 0, 1, 0]"
3163,mua hàng ở luôn an_tâm về chất_lượng sản_phẩm ít sản_phẩm tả huggies quà tặng thất_vọng xíu về đầu,"[0, 0, 0, 1, 1, 0, 0]"
3164,đặt_hàng hôm hôm nhận nhanh ơi,"[1, 0, 0, 0, 0, 0, 0]"
3165,hang chat luong hang chat luong hang chat luong hang chat luong,"[0, 0, 0, 0, 0, 0, 0]"
3166,hàng chuẩn giao nhanh đóng_gói kỹ_càng quà tặng kèm vali nhựa phù_hợp bé đi picnic đi học,"[1, 0, 1, 1, 1, 0, 0]"
3167,giờ sd tã hg ok tã vón cục nhỏ nhỏ cứng cứng j bên trong,"[0, 0, 0, 1, 0, 0, 0]"
3168,tả ổn giá_cả hợp_lý tuy_nhiên mùi trà xanh khó_chịu,"[0, 1, 0, 1, 0, 0, 0]"
3169,thun lưng cứng trật lằn thấm hút tốt,"[0, 0, 0, 1, 0, 0, 1]"
3170,sản_phẩm đẹp thấm hút tốt tuy_nhiên giao hàng lâu thời_gian dự_kiến giao hàng ngày 13012021 đến ngày 16013021 mới nhận hàng m đi mua bịch bỉm nhỏ khác về dùng,"[1, 0, 0, 1, 0, 0, 0]"
3171,sữa lạc loại sữa khác bé uống ngọt chú_ý mua,"[0, 0, 0, 0, 0, 0, 1]"
3172,tả miếng dán phía gói gọn sử_dụng 5,"[0, 0, 0, 0, 0, 0, 1]"
3173,siêu mỏng wa dùng biết sp tốt,"[0, 0, 0, 0, 0, 0, 1]"
3174,mua thứ hài_lòng giao hàng nhanh đặt chiều thứ chiều thứ 3 nhận đc hàng,"[1, 0, 0, 0, 0, 0, 0]"
3175,mua 02 hộp khuyến_mãi giao hàng đúng hạn đóng_gói cẩn_thận đặt biệt chất_lượng sữa tốt,"[1, 0, 0, 1, 1, 0, 0]"
3176,bên trong bọc riêng giống loại mua hàng giao chậm,"[1, 0, 0, 1, 0, 0, 0]"
3177,sản_phẩm nhìn cũ túi ngoài xước bẩn ưng lắm,"[0, 0, 0, 1, 0, 0, 0]"
3178,tã thấm hút tràn hăm mông bé mặc vừa_vặn,"[0, 0, 0, 1, 0, 1, 0]"
3179,hàng đóng_gói sơ xài giao tới rách te_tua bao_bọc hàng mỏng dễ rách hên bích tả rách đề_nghị đóng_gói dày chắc,"[1, 0, 0, 0, 0, 0, 0]"
3180,về độ mỏng mỏng dòng gold bao_nhiêu điểm tốt nhất lưng thun hằn da bé mềm mịn nhin đẹp biết bé mặc lưng thun mồ_hôi thấm bé ti mặc tã phồng phần nói_chung hác gold bao_nhiêu,"[0, 0, 0, 1, 0, 0, 0]"
3181,dùng huggies xưa giờ thích đặc biết giao hàng qá nhanh tuy ở bình_dương đặt 7h tối qa sáng nay,"[1, 0, 0, 1, 0, 0, 0]"
3182,nhận hàng hộp bụi bẩn ở bên trong bình xước nói_chung ưng_ý về sản_phẩm mua hàng cũ đáng mua ai ý_định mua xem_xét mmmmmmmm,"[0, 0, 0, 0, 0, 0, 0]"
3183,giá_cả phải_chăng thấm hút tốt bé hăm tã tin_tưởng sử_dụng,"[0, 1, 0, 1, 0, 1, 0]"
3184,chất_lượng tã ok thời_gian giao hàng đợt lâu,"[1, 0, 0, 1, 0, 0, 0]"
3185,giá tốt dùng tốt,"[0, 1, 0, 1, 0, 0, 0]"
3186,sản_phẩm phù_hợp giá tiền,"[0, 0, 0, 0, 0, 0, 1]"
3187,ok giao hàng nhanh sản_phẩm tốt mọi mua ở siêu_thị,"[1, 0, 0, 1, 0, 0, 0]"
3188,ưng quà kèm sữa date tháng 122021 nói_chung hợp_lý,"[0, 0, 0, 0, 1, 1, 0]"
3189,đóng_gói cẩn_thận hàng dùng tốt,"[1, 0, 0, 1, 0, 0, 0]"
3190,tã ok lam se ung ho tiep,"[0, 0, 0, 1, 0, 0, 0]"
3191,sản_phẩm tốt giao hàng nhanh nhân_viên thân thiên tiếp_tục ủng_hộ sản_phẩm trong thời_gian tới yêu,"[1, 0, 0, 1, 0, 0, 0]"
3192,giao hàng nhanh chất lương tốt,"[1, 0, 0, 1, 0, 0, 0]"
3193,gia_thanh tinh re hon huggies bao nhieu mac hon ca loai ta trung quoc nhung chat luong cung hon la may chat lieu ta hoi cung mem nhu huggies va youbest hoac bobby noi chung mua thu con xai nhung thay ok bang huggies va youbesst,"[0, 1, 0, 1, 0, 0, 0]"
3194,giao hàng chậm hài_lòng về sản_phẩm,"[1, 0, 0, 1, 0, 0, 0]"
3195,hài_lòng về sản_phẩm sp đúng ảnh,"[0, 0, 1, 1, 0, 0, 0]"
3196,mua 3xl giao 2xl chán,"[1, 0, 0, 0, 0, 0, 0]"
3197,sản_phẩm tốt bé nhà hợp sữa tăng cân giao hàng nhanh đóng_gói cẩn thânh,"[1, 0, 0, 1, 0, 0, 0]"
3198,đóng_gói chắc_chắn giao hàng nhanh dùng thử bjt,"[1, 0, 0, 0, 0, 0, 0]"
3199,tã dùng tốt hăm giá rẻ chất_lượng,"[0, 1, 0, 1, 0, 1, 0]"
3200,thấm hút tốt một miếng dùng đêm bé,"[0, 0, 0, 1, 0, 0, 0]"
3201,sản_phẩm đúng chất_lượng giá rẻ giá_bìa giao hàng nhanh_chóng cám_ơn,"[1, 1, 0, 1, 0, 0, 0]"
3202,tã xài tốt,"[0, 0, 0, 0, 0, 0, 1]"
3203,giao chắc hàng chất_lượng tuy_nhiên thất_vọng m mua bịch bịch bao_bì trầy_xước cũ bịch vết dao rạch thương shiper giao hàng trời mưa kiểm_tra hàng thất_vọng,"[1, 0, 0, 1, 0, 0, 0]"
3204,hàng chính_hãng chất_lượng mong chạy chương_trình khuyến_mãi,"[0, 0, 1, 1, 0, 0, 0]"
3205,giao hang nhanh dong goi can than về giá tăng dù mã km haiz,"[1, 1, 0, 0, 0, 0, 0]"
3206,tã quần thường dùng ban_đêm chk bé tuy_nhiên đến tầm 3 4h sáng đầy tràn r,"[0, 0, 0, 1, 0, 0, 0]"
3207,hàng tốt giá rẻ đại_lí có_điều phát_sinh phí hàng cồng_kềnh,"[1, 1, 0, 1, 0, 0, 0]"
3208,giá rẻ đóng_gói cẩn_thận hạn sử_dụng dài tiếp_tục ủng_hộ mua hộp tặng xe bé ghi xe trị_giá 600k bé xíu,"[1, 1, 0, 0, 1, 1, 0]"
3209,hàng tốt hài_lòng về sản_phẩm,"[0, 0, 0, 0, 0, 0, 1]"
3210,chất_lượng tốt đóng_gói cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
3211,sp tốt dùng đêm bé ướt,"[0, 0, 0, 1, 0, 0, 0]"
3212,trong chương_trình tặng quà thú bông giao hàng giao hàng nhanh chất_lượng dùng đánh_giá,"[1, 0, 0, 0, 1, 0, 0]"
3213,sp mới dùng ok sp trước_đây bé nhà tè trong bĩm coi bĩm co thành cục bông bên lề thấm nước ngoài,"[0, 0, 0, 1, 0, 0, 0]"
3214,hài_lòng sản_phẩm nhận con sử_dụng thoải_mái thích_thú cảm_thấy hó_chịu,"[0, 0, 0, 1, 0, 0, 0]"
3215,ngon bổ rẻ nhà em toàn mua combo 4 bịch phát dùng thoải_mái nhân_viên giao hàng nhiệt_tình đóng_gói chắc_chắn,"[1, 1, 0, 1, 0, 0, 0]"
3216,đặt_hàng hôm_nay ngày_mai nhận hàng giao siêu nhanh đóng_gói cẩn_thận quà tặng kèm dễ_thương date xa đến 2021 mã xác_nhận hàng thật cực_kỳ hài_lòng cám_ơn,"[1, 0, 1, 0, 1, 1, 0]"
3217,sản_phẩm tốt hàng giao mhanh giá_cả hơp lý_nhân_viên giao hàng nhiệt_tình,"[1, 1, 0, 1, 0, 0, 0]"
3218,ta tham hút tốt,"[0, 0, 0, 1, 0, 0, 0]"
3219,kích_thước lớn combo giá 601k rẻ,"[0, 1, 0, 1, 0, 0, 0]"
3220,mua bé dùng ngủ buổi trưa thử dùng ban_đêm thấm hút tốt,"[0, 0, 0, 1, 0, 0, 0]"
3221,sản_phẩm gióng vói mô_tả chất_lượng tốt giao hàng nhanh,"[1, 0, 1, 1, 0, 0, 0]"
3222,giao hàng nhanh nhân_viên lịch_sự bobby tầm trung giá vừa_phải chất_lượng tạm ổn tuy_nhiên so_sánh bobby cứng chuyển huggies thử xem,"[1, 1, 0, 1, 1, 0, 0]"
3223,tã size xxl nhỏ bằng l huggi trật con mặc dc,"[0, 0, 0, 1, 0, 0, 0]"
3224,đóng_gói cẩn_thận hàng mới hài_lòng,"[1, 0, 0, 0, 0, 1, 0]"
3225,sản_phẩm dùng tốt,"[0, 0, 0, 0, 0, 0, 1]"
3226,hàng đóng gối tốt sạch_sẽ,"[1, 0, 0, 0, 0, 0, 0]"
3227,tôi hài_lòng về sản_phẩm dịch_vụ,"[0, 0, 0, 1, 1, 0, 0]"
3228,mua tặng bình ủ cháo nhận khong hết thật_sự thất_vọng mua nay kiti làm vọng thiệt,"[0, 0, 0, 0, 1, 0, 0]"
3229,đóng_gói kỹ giao hàng nhanh dự_kiến chất_lượng tốt nhân_viên nhiệt_tình chu_đáo,"[1, 0, 0, 1, 1, 0, 0]"
3230,sp ok bé thích mùi thơm,"[0, 0, 0, 1, 0, 0, 0]"
3231,hàng ok quần lưng chun mềm_mại giao hàng nhanh mua bịch discount 5 ngày giao mua ngoài dùm tạm bé đơn hàng 5 đơn giảm,"[1, 0, 0, 1, 0, 0, 0]"
3232,mua thứ n dù săn khuyến_mại mùa hè loại bỉm đổi qua_lại yêu dòng pamper nhất,"[0, 0, 0, 0, 0, 0, 1]"
3233,muốn mua hỗ_trợ giao đến thanh_hoá hiểu làm_sao,"[0, 0, 0, 0, 0, 0, 1]"
3234,moony thương_hiệu uy_tín bé nhà xài loại hề hăm ngứa chương_trình km giá hạt_dẻ tặng bộ_đồ nous mua dịp hời luôn nói thích ạ nhân_viên giao hàng bao dễ_thương thân_thiện,"[1, 1, 0, 0, 1, 1, 0]"
3235,giao hàng nhanh sản_phẩm tuyệt_vời ưng_ý m hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
3236,sản_phẩm đẹp giống hình bên trong sản_phẩm làm sạch phần vụn gỗ lấy cảm_giác thoải_mái,"[0, 0, 0, 0, 0, 0, 0]"
3237,giá tương_đối rẻ nhãn hàng nhập_khẩu dùng tốt ủng_hộ hàng việt,"[0, 1, 0, 1, 0, 0, 0]"
3238,giá tốt tã chất_lượng hài_lòng ủng_hộ,"[0, 1, 0, 1, 0, 0, 0]"
3239,bỉm thấm hút kém bé tè đến bãi thứ tràn bỉm,"[0, 0, 0, 1, 0, 0, 0]"
3240,sản_phẩm tốt giao hàng móp méo giá tốt bộ_đồ chơi bé tắm chú vịt nhỏ xinh tưởng bộ ít_nhất con,"[1, 1, 0, 1, 1, 0, 0]"
3241,hàng tốt giá ngon anh_em ơi,"[0, 1, 0, 1, 0, 0, 0]"
3242,balo tiện_dụng dễ sử_dụng đựng đồ,"[0, 0, 0, 0, 0, 0, 0]"
3243,tã ok giao hàng nhanh thíc mua hàng bên,"[1, 0, 0, 1, 0, 0, 0]"
3244,sản_phẩm dùng thoải_mái giao hàng nhanh_chóng shiper nhiệt_tình,"[1, 0, 0, 1, 0, 0, 0]"
3245,gói cẩm thận hsd dài,"[1, 0, 0, 0, 0, 1, 0]"
3246,lúc_nào hài_lòng tã pampers,"[0, 0, 0, 0, 0, 0, 1]"
3247,bé nhà uống sữa friso nhỏ_bé hoẻ_mạnh tăng cân táo_bón bé minh tiếp_tục ủng_hộ friso,"[0, 0, 0, 0, 0, 0, 1]"
3248,nhận hàng quà giao hàng chậm liên_hệ chốt ngày giao khách giao trể thông_tin khách biết,"[1, 0, 0, 0, 1, 0, 0]"
3249,mua lon lớn tặng gọi điện bảo lon lớn khuyến_mãi làm_gì,"[0, 0, 0, 0, 1, 0, 0]"
3250,chất_lượng sp tôt đóng_gói cẩn_thận giao hàng chậm,"[1, 0, 0, 1, 0, 0, 0]"
3251,tã mềm thấm hút tốt tuy_nhiên size tã nhỏ bé nhà 8kg mặc chật,"[0, 0, 0, 1, 0, 0, 0]"
3252,hạn_dùng đến năm mua ở cửa_hàng sữa date gần năm sản_xuất trong năm 00,"[0, 0, 0, 0, 0, 1, 0]"
3253,giao hàng đúng hẹn đóng_gói cẩn_thận dùng ok,"[1, 0, 0, 1, 0, 0, 0]"
3254,bỉm tốt đóng_gói cẩn_thận hài_lòng mua,"[1, 0, 0, 1, 0, 0, 0]"
3255,sản_phẩm tốt sản_phẩm tốt sản_phẩm tốt sản_phẩm tốt,"[0, 0, 0, 0, 0, 0, 1]"
3256,hàng ém chất_lượng tả mỏng ở cửa_hàng mới mặc tí có_hi tét bên hông ủng_hộ bán hàng tệ,"[0, 0, 0, 1, 0, 1, 0]"
3257,giao hàng nhanh đóng_gói cẩn_thận dùng tốt,"[1, 0, 0, 1, 0, 0, 0]"
3258,giao hàng đúng thời_gian hàng ổn_áp,"[1, 0, 0, 1, 0, 0, 0]"
3259,hàng mới giao hàng cực_kì nhanh dù thông_báo 5 ngày ngày hôm nhận hàng hài_lòng,"[1, 0, 0, 0, 0, 1, 0]"
3260,sản_phẩm tốt gói hàng kỹ giao hàng nhanh nv giao hàng nhiệt_tình,"[1, 0, 0, 1, 0, 0, 0]"
3261,tã mềm_mỏng nhẹ thấm hút tốt đóng_gói cẩn_thận vote 5,"[1, 0, 0, 1, 0, 0, 0]"
3262,sp ổn phụ_phí cồng_kềnh cao 4 gói tả 24k,"[1, 0, 0, 1, 0, 0, 0]"
3263,giao hàng nhanh dự_kiến giao thứ sáng chủ_nhật nhận hàng hàng chuẩn chất_lượng giá rẻ,"[1, 1, 1, 1, 0, 0, 0]"
3264,hàng tốt đóng_gói kỹ,"[1, 0, 0, 1, 0, 0, 0]"
3265,bé thik uống lắm,"[0, 0, 0, 0, 0, 0, 1]"
3266,hàng giao trể 4 ngày sản_phẩm sử_dụng tốt,"[1, 0, 0, 1, 0, 0, 0]"
3267,sản_phẩm tốt giá hợp_lí ủng_hộ dài_dài bọc hàng kĩ chút nhé mua 3 hộp móp méo 3,"[1, 1, 0, 1, 0, 0, 0]"
3268,đóng_gói cẩn_thận giao nhanh quà đẹp,"[1, 0, 0, 0, 1, 0, 0]"
3269,tặng tả dán đâu hết lừa hách_hàng à hài_lòng cách làm_ăn,"[0, 0, 0, 0, 1, 0, 0]"
3270,tốt đóng_gói cẩn_thận cảm_ơn,"[1, 0, 0, 1, 0, 0, 0]"
3271,tôi kh trung_thành huggies bé mới sinh đến nay tuy_nhiên chất_lượng tã đợt i_tiến tệ thấm hút bé tè tràn ngoài loại tã cũ thấm tốt biết i_tiến hay i lùi thôi chia_tay huggies nhé,"[0, 0, 0, 1, 0, 0, 0]"
3272,giao nhanh đóng_gói cẩn_thận sản_phẩm giống hình phù_hợp giá tiền tạm_thời mới nhan dùng biết giữ ấm bao_lâu,"[0, 1, 1, 0, 1, 0, 0]"
3273,bỉm mềm dùng tốt bé nhà thích bỉm rộng pamper size,"[0, 0, 0, 1, 0, 0, 0]"
3274,giao đúng hẹn a ship giao hàng thân_thiện dễ_thương,"[1, 0, 0, 0, 0, 0, 0]"
3275,đọc review tốt lắm nen mua thử tả hk co chỉ_thị thay bỉm loại khác from nhỏ nen mua lơn size bè nhà 9kg mk chật lắm xé tí hai bên hông rộng,"[0, 0, 0, 0, 0, 0, 1]"
3276,giao hàng nhanh chất_lượng ok nha,"[1, 0, 0, 1, 0, 0, 0]"
3277,giao hàng nhanh đóng_gói cẩn_thận sữa ngọt đối_với bé nhà hồi giờ bé uống sữa meji nhật nhạt,"[1, 0, 0, 1, 0, 0, 0]"
3278,giao hàng nhanh sản_phẩm ổn,"[1, 0, 0, 1, 0, 0, 0]"
3279,giao hàng nhanh đóng_gói cẩn_thận giao đúng size bỉm dùng thoáng thấm hút tốt dị_ứng da nói_chung hài_lòng,"[1, 0, 0, 1, 0, 1, 0]"
3280,bé 11kg cao 73cm mặc y luôn mẹ,"[0, 0, 0, 0, 0, 0, 1]"
3281,hàng đóng_gói tốt giáo hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
3282,tã quần pampers bình_thường mỏng nhẹ nay cải_tiến thành tã giữ dáng mỏng loại thông_thường luôn bé mặc thoáng thoải_mái đặc_biệt tã xệ số loại tã c bên cạnh rãnh thấm hút bên giúp thấm hút nhanh dàn vón cục giá cao freeship giao hàng nhanh tiếp_tục ủng_hộ pampers,"[1, 1, 0, 1, 0, 0, 0]"
3283,sản_phẩm dùng thích quà tặng kèm đẹp giao hàng nhanh gọn hài_lòng,"[1, 0, 0, 1, 1, 0, 0]"
3284,nhận hàng giao nhanh tuy_nhiên bao_bì cũ hàng lâu nhận dc quà km ghi ở,"[1, 0, 0, 0, 1, 1, 0]"
3285,hài_lòng đúng sản_phẩm,"[0, 0, 0, 0, 0, 0, 1]"
3286,êm một_mình hài_lòng sản_phẩm,"[0, 0, 0, 0, 0, 0, 0]"
3287,bỉm mooney chính_hãng mua bich tặng phao chậu tắm munich chính_hãng phao chậu tắm nhỏ trẻ 8 tháng ngồi chật,"[0, 0, 1, 0, 1, 0, 0]"
3288,hút lắm,"[0, 0, 0, 1, 0, 0, 0]"
3289,mua hugg lâu lắm sản_phẩm mới date mới rẻ tạp_hoá lớn gần nhà hài_lòng,"[0, 1, 0, 1, 0, 1, 0]"
3290,có_vẻ nhanh đầy tã dán thấm tốt bằng dán 4 5h ướt mông,"[0, 0, 0, 1, 0, 0, 0]"
3291,sản_phẩm xài ok nhé hợp giá tiền,"[0, 1, 0, 1, 0, 0, 0]"
3292,tỉnh nhỏ mua,"[0, 0, 0, 0, 0, 0, 1]"
3293,nhân_viên giao hàng vui_vẻ tả tặng 6 miếng có_điều free ship,"[1, 0, 0, 0, 1, 0, 0]"
3294,nhận hàng giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
3295,mua hàng đa_số ok duy có_điều mua 10 món ship thành 10 ngại dám mua,"[1, 0, 0, 1, 0, 0, 0]"
3296,giao hàng nhanh đóng_gói cẩn_thận chắc_chắn sản_phẩm hình,"[1, 0, 1, 0, 0, 0, 0]"
3297,giao hàng nhanh chuyên_nghiệp chất_lượng tốt giá mua mã giảm_giá rẻ mua siêu_thị hay ngoài cửa_hàng,"[1, 1, 0, 1, 1, 0, 0]"
3298,chua sài giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
3299,san pham tot minh rat tin dung,"[0, 0, 0, 1, 0, 0, 0]"
3300,giá rẻ sp chất_lượng tốt,"[0, 1, 0, 1, 0, 0, 0]"
3301,sữa thơm béo uống cải_thiện cân nặng,"[0, 0, 0, 1, 0, 0, 0]"
3302,thoáng tràn dùng tốt,"[0, 0, 0, 1, 0, 0, 0]"
3303,tốt mọi njcjfjejwhhsjjcjdkjwhjajdjjjdjjjcj,"[0, 0, 0, 0, 0, 0, 0]"
3304,giao hàng thiếu quà tặng chụp hình thùng hàng nhận shipper chụp đơn hàng m tt bằng zalopay m gửi hỗ_trợ nv bảo giải_quyết trong vòng 48h giờ 48h trong vòng luẩn_quẩn chờ bộ_phận kiểm_tra m m_việc chậm_chạp chuyên_nghiệp thiếu quà tặng khách giải_quyết xong,"[1, 0, 0, 0, 1, 0, 0]"
3305,giao đúng ngày sp đúng yêu_cầu,"[1, 0, 0, 0, 0, 0, 0]"
3306,máy dùng êm chế_độ hâm_nóng nhanh,"[0, 0, 0, 0, 0, 0, 0]"
3307,hàng chấtlương tốt mọi người mua trải_nghiệm,"[0, 0, 0, 1, 0, 0, 0]"
3308,gói cẩn_thận tốt hàng đúng chuẩn,"[1, 0, 1, 1, 0, 0, 0]"
3309,báo ship bận con xuống lấy đc mang sảnh gửi c hoặc gửi đến địa_ chồng gần đấy c nhận hàng ship nhất_quyết bảo hàng thể mang sảnh đc chị rảnh xuống lấy e e hông địa_ chồng chị đc em đi dọc đường thôi xong bảo thế mai giao m ship bảo mai e hông biết giao đc xong bảo thế m đặt đơn hác ship o luôn quá_đáng thật_sự,"[1, 0, 0, 0, 0, 0, 0]"
3310,giao hang nhu sp nhu hinh bi mop meo xai rat o,"[0, 0, 0, 1, 0, 0, 0]"
3311,giao hàng nhanh đóng_gói bình_thường giấy_bóng,"[1, 0, 0, 0, 0, 0, 0]"
3312,giao đúng mẫu 0kpkjjajajajjjjj,"[0, 0, 0, 0, 0, 0, 1]"
3313,sản_phẩm đóng_gói kĩ mới tuy_nhiên giao hàng bất_ngờ không_thể biết lúc_nào giao hàng tới điện_thoại cầm kè_kè bên đi chậm 5p bạn giao hàng cáu,"[1, 0, 0, 0, 0, 1, 0]"
3314,nhan hang ma sp bi rach lo hieu tai minh co dem lai bai nhieu mieng nhung co chut that vong,"[0, 0, 0, 0, 0, 0, 0]"
3315,giao hàng nhanh dùng biết chất_lượng thế_nào,"[1, 0, 0, 0, 0, 0, 0]"
3316,bao_bì tã dơ kinh_khủng may rách hàng sản_xuất tháng 112017 quà tặng kèm dễ_thương,"[1, 0, 0, 1, 1, 1, 0]"
3317,mua hàng ở yên_tâm đóng_gói bỉm trong hộp giá rẻ bên shoppe ship tận_tình chu_đáo ủng_hộ tiếp,"[1, 1, 0, 0, 0, 0, 0]"
3318,hài_lòng bé xài hăm tã,"[0, 0, 0, 0, 0, 1, 0]"
3319,bỉm mỏng đủ đêm bé miếng bông thấm mặt trong mỏng lớp trong mỏng_dính mông bé khiến bé m_giác khó_chịu quấy khóc suốt hoàn_toàn bỉm nội_địa dùng bé trc xem_xét quay loại bỉm cũ quảng_cáo nói thẻ cào thẻ,"[0, 0, 0, 1, 1, 0, 0]"
3320,đúng sữa nội_địa luôn bán uy_tín ủng_hộ,"[0, 0, 1, 1, 0, 0, 0]"
3321,ubỉm moony tặng quà hay khách dễ nhận quà h,"[0, 0, 0, 0, 1, 0, 0]"
3322,giao hàng nhanh sp chất chất_lượng bé sd thời_gian ưng_ý,"[1, 0, 0, 1, 0, 0, 0]"
3323,thấm hút tốt tã ngày chút thấm tã ngày thành_ra y,"[0, 0, 0, 1, 0, 0, 0]"
3324,giao nhanh đóng_gói ok sản_phẩm hạn dài ok,"[1, 0, 0, 0, 0, 1, 0]"
3325,hang chat lg tot,"[0, 0, 0, 1, 0, 0, 0]"
3326,giao hàng nhanh hộp sữa móp chút ảnh_hưởng kèm quà tặng đủ dễ_thương thanks,"[1, 0, 0, 0, 1, 0, 0]"
3327,mua ok,"[0, 0, 0, 0, 0, 0, 0]"
3328,con uống nhỏ tới giờ tuổi dc vui vi ưu_tiên khách_hàng mua hàng hàng ngày,"[0, 0, 0, 0, 1, 0, 0]"
3329,sản_phẩm tốt giao hàng nhanh vô_cùng hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
3330,sản_phẩm hãng ok mẫu mới,"[0, 0, 0, 0, 0, 0, 1]"
3331,khăn tốt dày to giá phải_chăng,"[0, 0, 0, 0, 0, 0, 0]"
3332,thích tã goon friend độ mềm_mỏng khả_năng thấm hút tốt giá hợp_lý bé nhà thích hình_thù ngộ_nghĩnh ủng_hộ goon friend dài_dài hihi,"[0, 1, 0, 1, 0, 0, 0]"
3333,hàng đúng mô_tả giao hàng nhanh đóng_gói tốt chất_lượng tốt tiếp_tục ủng_hộ,"[1, 0, 1, 1, 0, 0, 0]"
3334,sp thấm hút ấn_tượng nhìn sang chun mềm organic thích,"[0, 0, 0, 1, 0, 0, 0]"
3335,bỉm chất_lượng tuyệt_vời hàng chuẩn ủng_hộ dài_dài,"[0, 0, 1, 1, 0, 0, 0]"
3336,tôi hài_lòng về sản_phẩm cách đóng_gói cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
3337,hàng chính_hãng tốt ủng_hộ dài_dài xài lâu bjo mới nhận_xét,"[0, 0, 1, 0, 0, 0, 0]"
3338,mã giảm_giá sử_dụng đc hi mã ghi tabim30 dùng đc đề_nghị xem_xét,"[0, 0, 0, 0, 1, 0, 0]"
3339,nhân_viên tư_vấn đủ thuyết_phục số_lượng đơn hàng 800 nhận hàng m hông công_bố tôi mua đơn hàng 800 o tặng nc giặt hi gọi tổng_đài tii hỏi bạn nv bảo nhập mã m đơn chị đủ 800 nhận hàng tặng tôi nghĩ _ thế thật tii ghi rõ_ràng trong điều_kiện áp_dụng công_bố số_liệu rõ_ràng thế_này tôi đủ điều_kiện trong top 500 đơn đầu_tiên nhân_viên giao hàng tặng tôi bảo o nằm trong top 500 đơn đầu_tiên tôi căn_ xác_thực o đáng m_ăn mặp mờ _thế,"[0, 0, 0, 0, 1, 0, 0]"
3340,hàng đẹp vải tốt mua 5 ủng_hộ tiếp,"[0, 0, 0, 0, 0, 0, 0]"
3341,giá_cả phải_chăng san pham dung chat luong dc tin_dùng su dung tiếp,"[0, 1, 0, 1, 0, 0, 0]"
3342,tã mềm màu hồng xinh,"[0, 0, 0, 1, 0, 0, 0]"
3343,sp tốt êm mềm_mại ủng_hộ,"[0, 0, 0, 1, 0, 0, 0]"
3344,tot tien loi,"[0, 0, 0, 0, 0, 0, 0]"
3345,giá khác ok đóng_gói hài_lòng về chất_lượng xài đánh_giá dc,"[1, 1, 0, 0, 0, 0, 0]"
3346,sản_phẩm mùi xăng nồng_nặc yêu_cầu xử_lý giúp,"[0, 0, 0, 1, 0, 0, 0]"
3347,hài_lòng chất_lượng vải okay,"[0, 0, 0, 1, 0, 0, 0]"
3348,sản_phẩm tốt giá rẻ xin cám_ơn,"[0, 1, 0, 1, 0, 0, 0]"
3349,giao hàng nhanh giá rẻ,"[1, 1, 0, 0, 0, 0, 0]"
3350,đóng_gói cẩn_thận giao hàng nhanh dự_kiến giá tốt buồn đc tặng thú bông ạ,"[1, 1, 0, 0, 1, 0, 0]"
3351,hài_lòng sp,"[0, 0, 0, 0, 0, 0, 1]"
3352,bé xài huggies nhỏ đến lớn chủ_yếu mua ở tikki chất_lượng đảm_bảo giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
3353,sản_phẩm tốt gia ca hợp_lí tôi thích sản_phẩm,"[0, 1, 0, 1, 0, 0, 0]"
3354,tien siph dat vinh biet,"[1, 0, 0, 0, 0, 0, 0]"
3355,giao chung quà tặng chia đơn tinh ship,"[0, 0, 0, 0, 0, 0, 1]"
